name,latitude,longitude,inf_type,population
Turbivka,50.1609303,29.5887047,City/Town,
Turchynivka,50.0316019,28.2607872,City/Town,
Turchynka,50.7285023,28.6735917,City/Town,
Turchyntsi,49.2697625,26.4159239,City/Town,
Turhenieve,45.226182,34.2714345,City/Town,
Turhenievka,48.1339156,35.5229473,City/Town,
Turi Remety,48.7137034,22.5929141,City/Town,
Turia,50.184479,25.6561872,City/Town,
Turia Pasika,48.6827308,22.6774596,City/Town,
Turia Poliana,48.6965958,22.8014712,City/Town,
Turia-Bystra,48.6571718,22.8125679,City/Town,
Turiatka,48.0546404,26.1442024,City/Town,
Turie,49.2876267,23.0767174,City/Town,
Turiia,48.8917826,31.6317418,City/Town,
Turiisk,51.0811079,24.5295104,City/Town,
Turiisk Airfield,51.021679,24.618763,small_airport,
Turivka,51.8695409,32.2329868,City/Town,
Turka,49.1575136,23.0344008,City/Town,
Turkivka,50.5037799,32.4407944,City/Town,
Turkotyn,49.7493776,24.437619,City/Town,
Turkovychi,50.3312728,25.6433827,City/Town,
Turopyn,50.9845448,24.4525743,City/Town,
Turova,50.3207437,27.9352906,City/Town,
Turove,48.9776031,34.4889092,City/Town,
Turovets,50.1792783,28.9331399,City/Town,
Turovychi,51.1811576,24.4995572,City/Town,
Turutyne,50.9919252,33.3105305,City/Town,
Tury,49.4807957,34.1091589,City/Town,
Turycha,49.9544426,23.847833,City/Town,
Turychany,51.0743121,24.3259224,City/Town,
Turychky,48.7753682,22.6855282,City/Town,
Turylche,48.7709412,26.1951856,City/Town,
Turynka,50.1205511,24.035789,small_airport,
Turytsia,48.7227767,22.6342441,City/Town,
Tushebyn,50.5965608,25.8596287,City/Town,
Tustan,49.1337318,24.7731236,City/Town,
Tustoholovy,49.6724207,25.1613203,City/Town,
Tutaky,49.640752,34.1096897,City/Town,
Tutivka,45.1122594,35.1991385,City/Town,
Tutove,45.8287994,34.2012141,City/Town,
Tutovychi,51.3546918,26.3668875,City/Town,
Tuzhanivtsi,49.4415718,24.1733881,City/Town,
Tuzhar,51.170835,30.639426,City/Town,
Tuzhyliv,50.3069721,31.7015549,City/Town,
Tuzly,45.8688277,30.0954822,City/Town,
Tvari,49.4944366,23.0055078,City/Town,
Tverdokhlibove,49.6545598,38.1881556,City/Town,
Tverdokhliby,49.4877786,34.3003015,City/Town,
Tverdomedove,47.358949,33.2849778,City/Town,
Tverdyni,50.8772212,24.7571115,City/Town,
Tvirzha,49.8014459,23.2363597,City/Town,
Tvorynychi,50.7125289,24.6955858,City/Town,
Tybava,48.5481103,23.0853412,City/Town,
Tychkiv,51.3615114,29.2241885,City/Town,
Tychok,50.1999243,24.4204197,City/Town,
Tyihlash,48.4834251,22.2258459,City/Town,
Tykha,49.4010572,22.7830899,City/Town,
Tykhe,50.9678533,26.5407778,City/Town,
Tykhi Verby,49.2650725,31.2342148,City/Town,
Tykhomel,49.9644012,26.2632307,City/Town,
Tykhonivka,48.7200516,37.7928114,City/Town,
Tykhonivske,51.9236678,32.7382862,City/Town,
Tykhonovychi,51.9463375,32.1664218,City/Town,
Tykhopillia,49.0807359,36.6124985,City/Town,
Tykhotske,49.0789276,37.3591745,City/Town,
Tykhotyn,50.9755577,25.0597306,City/Town,
Tykhovyzh,51.6696823,25.7992776,City/Town,
Tykhyi,48.9304709,22.8100558,City/Town,
Tykhyi Khutir,49.297647,30.0611181,City/Town,
Tykhyi Stav,47.6099973,33.0737972,City/Town,
Tyliavka,50.1260288,25.9022203,City/Town,
Tylihulske,46.8454025,31.0705163,City/Town,
Tylove,44.4425072,33.7333295,City/Town,
Tymanivka,51.7696501,33.1258558,City/Town,
Tymar,48.7386471,29.4157993,City/Town,
Tymashivka,45.5507755,34.1317845,City/Town,
Tymchenkivka,49.4513175,34.801545,City/Town,
Tymchenky,49.7515126,36.1554328,City/Town,
Tymkiv,48.7849945,27.079822,City/Town,
Tymkove,47.875734,29.2832145,City/Town,
Tymky,49.978715,32.5437636,City/Town,
Tymofiivka,48.2815773,37.4945474,City/Town,
Tymonove,49.7365135,38.4499826,City/Town,
Tymonovychi,52.2961495,32.4296691,City/Town,
Tymoshchenkove,50.7560602,33.7971058,City/Town,
Tymoshenko,45.289538,33.971771,City/Town,
Tymoshivka,47.7287872,35.9211694,City/Town,
Tymoshyne,49.6734818,38.806487,City/Town,
Tyniv,49.4800346,23.6462289,City/Town,
Tynivka,49.2683564,30.4287941,City/Town,
Tynna,49.0274675,26.7249047,City/Town,
Tynne,51.1647409,26.7701228,City/Town,
Tynytsia,51.1359372,32.9265708,City/Town,
Tyranivka,49.4984988,27.0847818,City/Town,
Tyrlivka,48.4554328,29.8688797,City/Town,
Tyrlova Balka,48.1506264,32.5069336,City/Town,
Tysaahtelek,48.4465361,22.3287472,City/Town,
Tysaashvan,48.4193484,22.2451159,City/Town,
Tysalovo,48.1814421,23.7585842,City/Town,
Tysauifalu,48.4168857,22.2741732,City/Town,
Tyshchenkivka,49.7645367,37.5543716,City/Town,
Tyshchenky,49.7793733,34.0620869,City/Town,
Tyshenkivka,49.5230794,35.3628971,City/Town,
Tyshevychi,50.0678249,26.9757926,City/Town,
Tyshiv,48.811629,23.0748709,City/Town,
Tyshivnytsia,49.0954612,23.6173195,City/Town,
Tyshkivka,48.7950905,29.5849407,City/Town,
Tyshkivska Sloboda,48.7782903,29.5854607,City/Town,
Tyshkivtsi,48.7029123,25.3574004,City/Town,
Tyshkovychi,49.7151368,22.9260377,City/Town,
Tyshky,50.1176535,33.1192095,City/Town,
Tyshytsia,51.0869997,26.7305596,City/Town,
Tysiv,49.0510551,23.7755084,City/Town,
Tysmenychany,48.7703544,24.662014,City/Town,
Tysmenytsia,48.9016705,24.8511564,City/Town,
Tysobyken,48.0709576,22.8966158,City/Town,
Tysovets,48.9824432,23.2771465,City/Town,
Tysovytsia,49.3261383,22.9417862,City/Town,
Tytarivka,49.2337432,38.8809464,City/Town,
Tytivka,51.2182658,31.8631292,City/Town,
Tytkiv,50.0334152,27.3634636,City/Town,
Tytove,47.2075232,36.5896976,City/Town,
Tytusivka,49.6759959,28.8326648,City/Town,
Tyvriv,49.0143983,28.5035963,City/Town,
Uberezh,51.2408698,26.5033014,City/Town,
Ubizhychi,51.7750399,30.9421038,City/Town,
Uborky,51.481767,31.5314867,City/Town,
Ubyni,49.9279012,24.4247529,City/Town,
Uchebne,44.9987786,34.880866,City/Town,
Udachne,46.8214561,35.2422065,City/Town,
Udaitsi,50.4628986,32.48938,City/Town,
Udarne,49.9954848,35.8397676,City/Town,
Udarnyk,47.0520326,35.8567696,City/Town,
Udilenske,47.7394167,34.9771661,City/Town,
Udobne,46.3811201,30.0514963,City/Town,
Udovychenky,50.3262171,34.3724901,City/Town,
Udriivtsi,49.057296,26.8138383,City/Town,
Udrytsk,51.7426433,26.7290141,City/Town,
Udy,50.3857678,36.0645217,City/Town,
Udych,48.6352121,29.9114297,City/Town,
Uharove,49.2236056,29.6932138,City/Town,
Uhersko,49.3028842,23.9106126,City/Town,
Uhilnia,49.1864354,23.9718245,City/Town,
Uhiltsi,50.5276646,26.5622783,City/Town,
Uhlia,48.1525844,23.6243862,City/Town,
Uhlova Rudnia,51.7610944,30.7320997,City/Town,
Uhlove,44.8259156,33.5945389,City/Town,
Uhluvatka,48.8948392,29.9802298,City/Town,
Uhly,52.1663869,32.8941316,City/Town,
Uhlyshche,50.830747,26.0512459,City/Town,
Uhniv,50.367231,23.7470971,City/Town,952
Uhornyky,48.9213934,24.761214,City/Town,
Uhorsk,50.1532799,25.8987876,City/Town,
Uhroidy,50.860341,35.2641551,City/Town,
Uhry,49.7313829,23.6154187,City/Town,
Uhryn,48.9680487,25.8503716,City/Town,
Uhryniv,49.256034,25.0803271,City/Town,
Uhrynkivtsi,48.7430992,25.7585126,City/Town,
Uhrynychi,51.6748489,25.4044703,City/Town,
Uiaryntsi,48.8640242,28.4798214,City/Town,
Uiutne,45.5195224,34.5908177,City/Town,
Uizd,49.3344053,24.7076474,City/Town,
Uizdtsi,50.6555186,25.6912688,City/Town,
Ukhanivka,49.5617182,33.7845675,City/Town,
Ukhovetsk,51.2411968,24.9370465,City/Town,
Uklyn,48.6691821,22.9853858,City/Town,
Ukrainets,47.7789618,31.5407844,City/Town,
Ukrainka,46.7295477,31.1885814,City/Town,
Ukrainsk,48.0994317,37.3640759,City/Town,
Ukrainske,50.8374909,32.8865257,City/Town,
Ukromne,47.8856528,35.6772141,City/Town,
Uladivka,49.4990577,28.2175561,City/Town,
Uladivske,49.5871145,28.380068,City/Town,
Ulakly,47.9958284,37.0848878,City/Town,
Ulaniv,49.6925214,28.1321943,City/Town,
Ulanivka,49.0933307,29.1594163,City/Town,
Ulanove,51.7563147,34.3074012,City/Town,
Ulashanivka,50.3399509,26.8872324,City/Town,
Ulashivka,49.5674516,30.4465158,City/Town,
Ulashkivtsi,48.9092272,25.7994672,City/Town,
Ulasovo-Rusanivka,49.6180792,27.5559398,City/Town,
Ulianivka,46.8480806,30.8635166,City/Town,
Ulianivske,47.6333942,38.3984229,City/Town,
Ulianove,47.3624398,30.9281641,City/Town,
Ulianovka,45.0024842,34.6538856,City/Town,
Ulianyky,50.8310044,25.108995,City/Town,
Ulvivok,50.5587879,24.3078426,City/Town,
Ulychne,49.2235546,23.6331733,City/Town,
Ulynivka,49.0929852,34.0134335,City/Town,
Ulytsia,52.3105428,33.615216,City/Town,
Uman,48.755587,30.2230543,City/Town,
Umanske,48.1537396,37.5575401,City/Town,
Umantsi,50.617529,24.885729,City/Town,
Umantsivka,49.6269869,34.2794331,City/Town,
Uniatychi,49.3715856,23.4178248,City/Town,
Univ,49.7185002,24.5928933,City/Town,
Unizh,48.8117545,25.35498,City/Town,
Untylivka,47.4661172,29.4336135,City/Town,
Unuchky,51.6315238,31.0844852,City/Town,
Uplatne,48.7867118,36.3209936,City/Town,
Uporne,45.7014841,33.882958,City/Town,
Uralo-Kavkaz,48.3106894,39.8041655,City/Town,
Uralove,52.1852552,33.5546029,City/Town,
Uralske,47.5766318,31.9296013,City/Town,
Urichchia,51.5796738,25.9185735,City/Town,
Urizh,49.3916346,23.2704827,City/Town,
Urman,49.569609,24.951703,City/Town,
Urozhaine,46.9665686,33.3842949,City/Town,
Ursalivka,50.4919117,31.9605703,City/Town,
Ursolivka,47.4012846,31.3290956,City/Town,
Urvenna,50.4482564,26.2543088,City/Town,
Urych,49.1832274,23.4039626,City/Town,
Urytva,49.4887857,25.2012989,City/Town,
Urzuf,46.9166046,37.0988036,City/Town,
Usatove,46.5232651,30.602161,City/Town,
Ushakivka,48.3976635,39.0259091,City/Town,
Ushivka,51.8620377,32.9750937,City/Town,
Ushkalka,47.413248,34.1291649,City/Town,
Ushkovychi,49.6440919,24.5460206,City/Town,
Ushnia,51.4083507,32.0558452,City/Town,
Ushomyr,50.8583965,28.4676328,City/Town,
Ushytsia,50.8732313,28.2497284,City/Town,
Usivka,50.3266632,32.529208,City/Town,
Usok,51.9094593,33.6831001,City/Town,
Usolusy,50.6795381,28.2076813,City/Town,
Usove,51.3283435,28.1250751,City/Town,
Uspenivka,47.9146151,37.234587,City/Town,
Uspenka,47.3574504,30.4996796,City/Town,
Uspenske,49.3539396,36.6225895,City/Town,
Ust-Chorna,48.3309726,23.9247991,City/Town,
Ust-Kamianka,47.6445237,34.0222292,City/Town,
Ust-Lypianka,49.1943314,34.8197157,City/Town,
Ust-Putyla,48.11089,25.0443652,City/Town,
Ustechko,49.8503957,25.6130706,City/Town,
Usteriky,48.122742,24.9964962,City/Town,
Ustia,48.5682092,26.6436278,City/Town,
Ustia-Zelene,49.0412591,25.0039307,City/Town,
Ustianivka,50.0376707,27.2169516,City/Town,
Ustyluh,50.8632485,24.1562579,City/Town,
Ustymenky,49.9771729,34.5277872,City/Town,
Ustymivka,49.9658463,30.0014052,City/Town,
Ustynivka,47.9554216,32.5338918,City/Town,
Ustynkova Hreblia,50.288253,31.2970815,City/Town,
Ustyvytsia,49.8606716,33.8007964,City/Town,
Usychi,50.7609463,25.0726527,City/Town,
Usychivski Budky,50.7288551,25.0810824,City/Town,
Utikhovychi,49.5761753,24.5266024,City/Town,
Utishkiv,49.9255022,24.671752,City/Town,
Utishne,47.9558132,32.9471031,City/Town,
Utkine,45.9522751,33.8909867,City/Town,
Utkivka,49.7937228,36.0166287,City/Town,
Utkonosivka,45.4945655,28.9527974,City/Town,
Utkyne,48.0400264,39.5963086,City/Town,
Utoropy,48.3880926,24.9932948,City/Town,
Utos,44.5972092,34.3702731,City/Town,
Utskove,51.4314086,34.1263555,City/Town,
Uvarivka,45.4520437,34.7868994,City/Town,
Uvarove,45.2614838,35.6649619,City/Town,
Uvyn,50.3408939,24.9064829,City/Town,
Uvysla,49.1821822,25.968006,City/Town,
Uzdytsia,51.540192,33.8294193,City/Town,
Uzhachyn,50.625302,27.7543856,City/Town,
Uzhhorod,48.6181028,22.2944532,City/Town,
Uzhhorod International Airport,48.634300231933594,22.263399124145508,medium_airport,
Uzhivka,47.1440984,37.8529637,City/Town,
Uzhok,48.9857977,22.8541278,City/Town,
Uzhova,50.9083331,25.1626787,City/Town,
Uzhynets,50.5270153,25.6553198,City/Town,
Uzlissia,51.5188075,26.6702226,City/Town,
Uzrui,52.119011,33.0737124,City/Town,
Uzyn,48.987688,24.8166652,City/Town,
Vablia,50.5932638,29.8729554,City/Town,
Vachiv,50.3476953,26.9766895,City/Town,
Vaha,49.302328,25.2989025,City/Town,
Vahanychi,52.0192353,31.4383992,City/Town,
Vakalivshchyna,51.0317575,34.9303737,City/Town,
Vakarske,47.0617637,29.935704,City/Town,
Vakhivka,50.938461,30.0916242,City/Town,
Vakhnivka,49.322291,28.8355857,City/Town,
Vakhnivtsi,48.644981,27.1008431,City/Town,
Vakhrusheve,,,City/Town,11457
Vakhuly,50.0161005,23.3721014,City/Town,
Vakhutyntsi,49.5974204,30.9582924,City/Town,
Vakulenchuk,49.9423898,28.295208,City/Town,
Vakulivka,46.6944803,30.3175291,City/Town,
Vakulky,50.827565,33.9365326,City/Town,
Vakulove,47.8976759,33.9309064,City/Town,
Vakulykha,49.5441028,35.3873846,City/Town,
Valentiiv,50.9590222,32.0945831,City/Town,
Valentynivka,47.4171905,30.028875,City/Town,
Valentynove,45.1370414,33.8404921,City/Town,
Valerianivka,47.6376918,37.3846833,City/Town,
Valerianovka,48.9054214,36.6591651,City/Town,
Valeryanivka Airfield,47.6288427809,37.399778366099994,small_airport,
Valia Kuzmyna,48.2034515,25.9922566,City/Town,
Valianivsk,48.0744654,39.5209824,City/Town,
Valianivske,48.0727157,39.5498895,City/Town,
Valiava,48.4342785,25.8449395,City/Town,
Valihury,50.0631355,25.4493472,City/Town,
Valiivka,50.8352205,34.2616348,City/Town,
Valky,50.7785962,34.6420485,City/Town,
Valok,49.7100897,34.2654792,City/Town,
Valuiky,49.0900926,38.8051765,City/Town,
Valuiske,48.647952,39.5282047,City/Town,
Valy,48.2850695,25.4539234,City/Town,
Vanchykivtsi,48.2142476,26.4435305,City/Town,
Vanchynets,48.2094592,26.4133519,City/Town,
Vaniushkyne,47.2533619,38.2692611,City/Town,
Vaniv,50.371958,24.0937665,City/Town,
Vankovychi,49.6379567,23.3020693,City/Town,
Vanovychi,49.4927648,23.1230784,City/Town,
Vanzhuliv,49.7874858,26.0930891,City/Town,
Vanzhyna Dolyna,49.8121796,33.1955458,City/Town,
Vapniarka,46.9589602,30.0307898,City/Town,
Vapniarky,48.588354,28.6755765,City/Town,
Varachyne,51.1406441,34.9297628,City/Town,
Varakuty,49.2335606,33.480516,City/Town,
Varash,51.3481736,25.8500623,City/Town,42126
Varenka,49.3012567,27.6585208,City/Town,
Variazh,50.51259,24.0941311,City/Town,
Variushyne,47.3545813,31.6160173,City/Town,
Varivsk,50.9570917,29.4958756,City/Town,
Varivtsi,49.3287614,26.5569394,City/Town,
Varkovychi,50.4734497,25.9734612,City/Town,
Varlamivka,47.9981186,31.940876,City/Town,
Varovychi,50.2692275,30.2074774,City/Town,
Vartykivtsi,48.4365527,26.7908125,City/Town,
Varva,50.4934016,32.7188652,City/Town,
Varvarivka,49.2145645,35.5110964,City/Town,
Varvaro-Oleksandrivka,48.3964238,31.1328858,City/Town,
Varvaryntsi,49.3622813,25.58973,City/Town,
Vary,48.1223144,22.7090347,City/Town,
Varyvidky,49.987483,26.3202496,City/Town,
Varzhynka,48.9322263,28.0308317,City/Town,
Vashkivtsi,48.38115265,25.503708087162217,City/Town,5312
Vasiuchyn,49.3485306,24.4947633,City/Town,
Vasiukiv,50.6723796,33.0571095,City/Town,
Vasiukivka,48.7414663,37.9869678,City/Town,
Vasiukivshchyna,50.9757726,34.6715527,City/Town,
Vasiukove,48.7691715,36.3332687,City/Town,
Vasiutynske,48.7150225,37.7253446,City/Town,
Vasiutyntsi,49.4518948,32.4593068,City/Town,
Vaskivchyky,49.8962952,26.772154,City/Town,
Vaskivka,49.2832422,33.0436748,City/Town,
Vaskivtsi,50.1488381,26.0999591,City/Town,
Vaskovychi,51.0907243,28.6976625,City/Town,
Vasky,49.5649078,34.2918673,City/Town,
Vaslovivtsi,48.4421661,25.9365832,City/Town,
Vasyle-Ustymivka,50.0249795,34.3186578,City/Town,
Vasylenkove,49.7856083,37.0287336,City/Town,
Vasylenky,49.1828408,33.7238519,City/Town,
Vasylets,52.0300328,33.8921681,City/Town,
Vasyleva Huta,51.2881857,30.7124682,City/Town,
Vasyliaky,49.7248279,32.9724166,City/Town,
Vasyliv,49.9672048,30.4729023,City/Town,
Vasyliv Khutir,49.834965,36.6056981,City/Town,
Vasylivka,46.1736488,29.3870887,City/Town,
Vasylivka Druha,48.8703068,37.1727548,City/Town,
Vasylivka Persha,48.8769943,37.167441,City/Town,
Vasylivka-na-Dnipri,48.1957559,35.2082726,City/Town,
Vasylivshchyna,51.1464031,34.4076829,City/Town,
Vasylivska Pustosh,48.7606295,37.700075,City/Town,
Vasylivske,49.6518024,35.9797092,City/Town,
Vasylkiv,48.9906579,31.314637,City/Town,
Vasylkiv Air Base,50.233299255371094,30.299999237060547,small_airport,
Vasylkivka,48.2014358,36.0323931,City/Town,
Vasylkivshchyna,51.6913653,33.434209,City/Town,
Vasylkivske,48.2764818,36.4472924,City/Town,
Vasylkivtsi,49.4151112,29.2194242,City/Town,
Vasylkove,50.1328612,34.4480385,City/Town,
Vasylky,50.1909347,31.1002037,City/Town,
Vasyltsi,49.7501064,34.762671,City/Town,
Vasyltsivka,49.9236116,37.6337257,City/Town,
Vasylykha,49.4681489,30.0390091,City/Town,
Vasyne,48.5674674,32.7071407,City/Town,
Vasynivka,47.6611836,35.8247512,City/Town,
Vasyshcheve,49.8297223,36.3260326,City/Town,
Vatazhkove,49.4934815,34.6712994,City/Town,
Vatsi,49.5458346,34.6900696,City/Town,
Vatutine,49.778083,35.9654333,City/Town,
Vatyn,50.6489337,24.8771306,City/Town,
Vatynets,50.6627539,24.8988102,City/Town,
Vavylove,46.924762,32.4708217,City/Town,
Vazhne,46.5684365,30.4529461,City/Town,
Vazluivka,48.461272,28.15009,City/Town,
Vchoraishe,49.8636307,29.1442692,City/Town,
Vdovychyne,49.0460192,32.4763093,City/Town,
Vechirchyne,50.3881052,33.8583743,City/Town,
Vechirky,50.3381225,32.2735418,City/Town,
Vedenske,47.1979653,37.9522977,City/Town,
Vedmedivka,51.027219,31.3093246,City/Town,
Vedmezhe,50.8956193,33.2687314,City/Town,
Vedyltsi,51.4594116,30.8487588,City/Town,
Veherivka,51.4159986,33.946819,City/Town,
Velbivka,50.3370742,34.0460433,City/Town,
Velbivno,50.3526963,26.571358,City/Town,
Velen,50.9721783,28.4499359,City/Town,
Velesniv,49.0285532,25.1756669,City/Town,
Veletenske,46.5721721,32.3967136,City/Town,
Veletnivka,46.5527133,34.7454344,City/Town,
Veliatyno,48.1082866,23.3130155,City/Town,
Velidarivka,47.663559,31.8333168,City/Town,
Veliun,51.6528254,26.6610777,City/Town,
Velizarove,46.8818071,30.0727925,City/Town,
Velychkivka,51.5662219,32.2332836,City/Town,
Velychkove,50.0510166,34.1410862,City/Town,
Velyka Andriivka,48.9993505,36.7888224,City/Town,
Velyka Andronivka,46.2759511,32.8712341,City/Town,
Velyka Andrusivka,49.0606602,32.9496757,City/Town,
Velyka Babka,49.9816353,36.736562,City/Town,
Velyka Bahachka,49.7935411,33.721627,City/Town,
Velyka Bakta,48.1631603,22.6633495,City/Town,
Velyka Balka,46.5613765,30.6291892,City/Town,
Velyka Berezianka,49.4285353,30.5499285,City/Town,
Velyka Berezna,50.0521301,27.4305082,City/Town,
Velyka Berezovytsia,49.5009079,25.6142675,City/Town,
Velyka Berizka,52.2164061,33.8432364,City/Town,
Velyka Bezuhlivka,49.1614411,33.7631555,City/Town,
Velyka Bilka,49.8028636,25.9622664,City/Town,
Velyka Bilozerka,47.2722298,34.6848734,City/Town,
Velyka Bilyna,49.5298315,23.4724457,City/Town,
Velyka Blahovishchenka,46.8659414,34.0690617,City/Town,
Velyka Borovytsia,50.1392403,26.2762001,City/Town,
Velyka Buda,48.1479172,26.0963491,City/Town,
Velyka Buhaivka,50.1855715,30.4274788,City/Town,
Velyka Burimka,49.6109728,32.6407047,City/Town,
Velyka Bushynka,48.9188916,28.8481558,City/Town,
Velyka Butivka,50.8528665,33.5505605,City/Town,
Velyka Buzova,49.7803901,34.019882,City/Town,
Velyka Byihan,48.246047,22.56581,City/Town,
Velyka Checheliivka,48.3626608,32.7589669,City/Town,
Velyka Chernechchyna,50.9514569,34.9207254,City/Town,
Velyka Cherniavka,49.9724857,29.5853699,City/Town,
Velyka Chernihivka,48.9566562,39.4121348,City/Town,
Velyka Derazhnia,50.6013438,27.2591553,City/Town,
Velyka Dibrova,50.7448118,33.8596385,City/Town,
Velyka Divytsia,50.7154025,32.1394847,City/Town,
Velyka Dobron,48.4232105,22.390475,City/Town,
Velyka Doch,51.3133923,32.5812069,City/Town,
Velyka Doroha,50.8740046,32.01168,City/Town,
Velyka Dymerka,50.5971935,30.9179848,City/Town,
Velyka Fosnia,51.2618166,28.7859927,City/Town,
Velyka Hlumcha,50.9406603,27.5591806,City/Town,
Velyka Hlusha,51.8153987,25.0415414,City/Town,
Velyka Homilsha,49.5556686,36.2523807,City/Town,
Velyka Horbasha,50.4316694,28.6904736,City/Town,
Velyka Horianka,49.8806856,25.5096894,City/Town,
Velyka Horodnytsia,50.6525068,25.4761299,City/Town,
Velyka Horozhanna,49.5788918,23.8147437,City/Town,
Velyka Hremiacha,50.1345924,33.6093789,City/Town,
Velyka Hubshchyna,49.71744,35.5798288,City/Town,
Velyka Ilovytsia,50.2294568,25.9748751,City/Town,
Velyka Kadyhrobivka,49.724214,35.6580008,City/Town,
Velyka Kalynivka,49.5256467,26.9228917,City/Town,
Velyka Kalynka,49.7673426,23.7585518,City/Town,
Velyka Kamianka,48.6431257,25.1032132,City/Town,
Velyka Karatul,50.1174471,31.5522422,City/Town,
Velyka Kardashynka,46.5077062,32.6588784,City/Town,
Velyka Khaicha,51.3014524,28.5837676,City/Town,
Velyka Khvoroshcha,49.5219903,23.5175048,City/Town,
Velyka Kindrativka,47.5958888,29.833491,City/Town,
Velyka Kisnytsia,48.1287481,28.4370164,City/Town,
Velyka Kletska,50.7524013,27.0781468,City/Town,
Velyka Klitna,49.6931424,26.6799671,City/Town,
Velyka Komyshuvakha,49.1137135,36.9771969,City/Town,
Velyka Kopania,48.1925164,23.1311716,City/Town,
Velyka Koshelivka,51.2495259,31.9517892,City/Town,
Velyka Kostromka,47.5302386,33.7214939,City/Town,
Velyka Kozara,50.1371323,27.872379,City/Town,
Velyka Krucha,50.1919409,32.5619699,City/Town,
Velyka Kuplia,50.8938102,26.5995135,City/Town,
Velyka Kuzheleva,48.8849758,27.0927805,City/Town,
Velyka Kyriivka,48.3757372,29.6184718,City/Town,
Velyka Lepetykha,47.1651263,33.9326019,City/Town,
Velyka Levada,49.0682804,26.5929335,City/Town,
Velyka Linyna,49.3937123,22.9201264,City/Town,
Velyka Liubasha,50.9575615,26.3781531,City/Town,
Velyka Luka,50.5725674,34.157761,City/Town,
Velyka Martynivka,48.4095888,38.9944688,City/Town,
Velyka Mechetnia,48.0941986,30.5894241,City/Town,
Velyka Medvedivka,49.8903709,26.9675664,City/Town,
Velyka Mochulka,48.6327061,29.588666,City/Town,
Velyka Motovylivka,50.1363634,30.0843415,City/Town,
Velyka Mykhailivka,47.0813046,29.8520233,City/Town,
Velyka Novosilka,47.8438514,36.8436039,City/Town,
Velyka Obukhivka,50.1436836,33.9387676,City/Town,
Velyka Ofirna,50.1251925,29.958585,City/Town,
Velyka Oleksandrivka,47.3263289,33.3103107,City/Town,
Velyka Omeliana,50.5794693,26.1297487,City/Town,
Velyka Osnytsia,51.1866465,25.9614366,City/Town,
Velyka Ozymyna,49.4720082,23.3891026,City/Town,
Velyka Palad,48.0018871,22.881869,City/Town,
Velyka Pavlivka,50.2351141,34.2654742,City/Town,
Velyka Piatyhirka,49.8700329,28.4704032,City/Town,
Velyka Plavucha,49.5928291,25.2315791,City/Town,
Velyka Pobiina,48.8244147,27.0112674,City/Town,
Velyka Pozharnia,50.2223005,34.4800297,City/Town,
Velyka Pysarivka,50.4261326,35.4834447,City/Town,
Velyka Racha,50.5648582,29.3448429,City/Town,
Velyka Radohoshch,50.1966646,26.4113574,City/Town,
Velyka Rishnivka,50.0929556,27.2017266,City/Town,
Velyka Rohozianka,50.1876821,35.8409096,City/Town,
Velyka Rostivka,49.2440576,29.3723171,City/Town,
Velyka Roztoka,48.2878056,23.0889924,City/Town,
Velyka Rublivka,49.8943178,34.8036369,City/Town,
Velyka Rudka,49.7491907,34.4635703,City/Town,
Velyka Rusava,48.6214774,28.4396488,City/Town,
Velyka Rybytsia,51.0082036,35.1750477,City/Town,
Velyka Salykha,49.8653628,26.8918566,City/Town,
Velyka Sevastianivka,48.8851073,29.784623,City/Town,
Velyka Severynka,48.6068748,32.2247909,City/Town,
Velyka Shapkivka,49.7863155,37.5264952,City/Town,
Velyka Shkarivka,49.9265345,27.2270568,City/Town,
Velyka Shyshivka,47.9723924,38.5157999,City/Town,
Velyka Skelova,48.9588327,33.1931662,City/Town,
Velyka Slobidka,48.5720518,26.7159496,City/Town,
Velyka Snitynka,50.0917016,30.0120076,City/Town,
Velyka Solona,47.6337017,31.7063307,City/Town,
Velyka Soltanivka,50.1688252,30.1998973,City/Town,
Velyka Starytsia,50.4499067,31.0851004,City/Town,
Velyka Stratiivka,48.5133479,29.278581,City/Town,
Velyka Sushytsia,49.4927127,22.842488,City/Town,
Velyka Ternivka,46.6841371,34.9923716,City/Town,
Velyka Tsvilia,50.8043292,27.6060968,City/Town,
Velyka Turia,49.1290029,24.0715323,City/Town,
Velyka Uholka,48.1931105,23.6759617,City/Town,
Velyka Vasylivka,47.6425534,30.2180107,City/Town,
Velyka Vedmezhka,51.3062571,25.7992366,City/Town,
Velyka Vilshanka,50.0770626,30.4365319,City/Town,
Velyka Vilshanytsia,49.808308,24.6646947,City/Town,
Velyka Vis,51.7069362,31.2370282,City/Town,
Velyka Volia,49.537693,24.0254859,City/Town,
Velyka Volosianka,49.2540324,23.0302978,City/Town,
Velyka Volytsia,49.7895986,27.8048846,City/Town,
Velyka Vovnianka,49.456605,30.43311,City/Town,
Velyka Vulyha,48.8588392,28.5883909,City/Town,
Velyka Vyska,48.5666056,31.8572492,City/Town,
Velyka Yablunivka,49.1718564,31.9252869,City/Town,
Velyka Yablunka,51.2201028,25.548779,City/Town,
Velyka Yaromyrka,49.1091299,26.5072621,City/Town,
Velyka Zahorivka,51.1702055,32.4987156,City/Town,
Velyka Zelena,48.9796854,26.2258735,City/Town,
Velyka Znamianka,47.4437284,34.3562912,City/Town,
Velyke,49.5463613,22.7381891,City/Town,
